-1	-15276	2984	-1344	-671	273	-1118	1
-1	-15168	2964	-1260	-715	500	-1321	1
-1	-15076	2904	-1208	-1001	534	-1466	1
-1	-15388	2564	-884	-851	452	-1446	1
-1	-15084	2648	-964	-201	378	-1071	1
-1	-15152	3004	-764	-202	185	-391	1
-1	-14640	3364	-864	-505	72	452	1
-1	-14380	2816	-1068	-1060	73	1047	1
-1	-13796	2988	-1328	-1347	271	1605	1
-1	-13756	3224	-1484	-947	642	2231	1
-1	-13692	3608	-1772	-1195	1560	2597	1
-1	-13836	3556	-2068	-890	2360	2772	1
-1	-13744	3180	-2904	-444	2949	3231	1
-1	-13192	3744	-3092	-948	3457	3875	1
-1	-13440	3588	-3580	-511	3186	4312	1
-1	-14088	3192	-3892	873	2741	3691	1
-1	-14232	3608	-5136	3951	1876	3615	1
-1	-15644	5532	-5968	2027	2520	2991	1
-1	-15432	1552	-5888	31	3957	2347	1
-1	-16224	7400	-3696	876	110	3156	1
-1	-17528	8200	-692	-1534	-2015	8268	1
-1	-16752	4604	-1012	-1026	-6004	10592	1
-1	-13732	5820	-2532	-2168	-6602	9267	1
-1	-11780	9252	-2092	-845	-6328	7996	1
-1	-11528	10404	-1872	-2041	-6206	7463	1
-1	-10104	10356	-1296	-6296	-6063	7152	1
-1	-10596	10536	1772	-7562	-5811	5940	1
-1	-10440	10540	1792	-6733	-6466	5613	1
-1	-9728	11824	372	-5206	-6056	6996	1
-1	-9692	11776	836	-8334	-5150	6618	1
-1	-10040	9816	3648	-9237	-6452	4718	1
-1	-9772	9720	4700	-6879	-8405	1621	1
-1	-9448	12260	6052	-5552	-8798	224	1
-1	-7292	9716	6776	-4217	-8352	147	1
-1	-5504	9496	8888	-6682	-7444	773	1
-1	-1872	9160	11444	-6265	-7043	214	1
-1	-2388	12132	12260	-5001	-4640	-648	1
-1	-3072	7984	11136	-4501	-998	-1446	1
-1	-5044	8420	9916	-2849	1471	-360	1
-1	-6208	6724	8728	-3942	1849	1632	1
-1	-6356	6052	8492	-5135	1398	2057	1
-1	-6608	7040	9728	-5061	-196	1601	1
-1	-6184	5732	9372	-4226	-1146	1139	1
-1	-5324	4624	10296	-4352	-296	350	1
-1	-4912	4000	11240	-2971	177	761	1
-1	-4808	3532	10676	-1506	511	1491	1
-1	-4720	4256	11284	40	376	1984	1
-1	-4712	4364	10856	1924	51	1822	1
-1	-4560	5300	10096	3177	-10	1256	1
-1	-4696	6348	10652	3480	-293	1310	1
-1	-4572	7144	9172	4359	-102	1615	1
-1	-5628	6436	9212	7965	163	-56	1
-1	-6536	7832	8712	7446	-2060	-468	1
-1	-4160	7144	9548	6733	-3251	640	1
-1	-3496	8848	8696	3394	-4450	1726	1
-1	-2364	9052	9500	3798	-3627	2120	1
-1	-2812	8188	10364	2616	-2984	1469	1
-1	-2440	8492	9844	2428	-2407	1160	1
-1	-2504	9760	10168	2685	-1442	1049	1
-1	-1764	7784	9964	2587	-174	1563	1
-1	-2088	9496	9812	2566	1037	1792	1
-1	-2380	9928	8956	2816	1624	1602	1
-1	-2044	10976	8588	2932	2280	1385	1
-1	-1668	10848	8392	1148	3127	969	1
-1	-1504	10700	9008	668	3232	406	1
-1	-2404	8788	9972	-1622	1760	-799	1
-1	-3812	10356	10140	-718	-118	-1596	1
-1	-2844	7840	9992	-2785	-2369	-1705	1
-1	-2652	7724	8696	491	-3174	-4327	1
-1	-3236	9376	9240	-329	-3005	-5336	1
-1	-3624	9904	8460	-279	-2230	-4245	1
-1	-3656	9888	9192	-996	-2034	-3099	1
-1	-3548	8444	8320	-231	-2268	-2654	1
-1	-2796	8948	9024	-785	-2508	-2928	1
-1	-3252	8816	9552	-30	-2616	-2790	1
