-1	-10832	6532	-1348	5796	855	-2523	1
-1	-12076	5580	-1600	1313	2888	-2848	1
-1	-13364	5948	-2076	3445	2564	-2341	1
-1	-14188	5852	-1156	3540	3040	-1868	1
-1	-17148	6380	-1384	4631	2996	-1121	1
-1	-20788	8012	-2108	4716	2230	-2034	1
-1	-19128	7884	-1376	1129	2058	-4027	1
-1	-14912	5948	-2280	-96	617	372	1
-1	-14496	5336	-2832	-5130	211	543	1
-1	-13520	3956	-3916	-867	-2211	1850	1
-1	-12008	5172	-4208	1476	-3214	2895	1
-1	-10260	5764	-2916	-1600	-2168	2642	1
-1	-11136	6068	-2908	-5861	-1669	2102	1
-1	-12372	5304	-3752	-4728	-3141	2829	1
-1	-15264	6268	-3640	-183	-4949	2834	1
-1	-15688	6660	-3740	2449	-4980	2583	1
-1	-16432	5472	-3988	4839	-4144	3536	1
-1	-19412	8560	-3260	2170	-1527	20	1
-1	-15324	3848	-3728	4108	330	-1670	1
-1	-12648	7376	-600	-1500	3681	-327	1
-1	-14556	3124	-3024	-5127	3843	1908	1
-1	-12368	3428	-2268	2550	506	415	1
-1	-11848	4748	-2988	4630	-6	-1363	1
-1	-11628	5584	-2084	3380	1633	-2528	1
-1	-12892	5904	-2684	578	3689	-2638	1
-1	-13928	5916	-2256	192	4286	-3314	1
-1	-14956	6960	-1200	1211	4467	-3553	1
-1	-20208	6960	-3104	3032	3115	-3617	1
-1	-21204	8992	-1328	3304	982	-4636	1
-1	-14624	6832	-2192	-1783	460	-340	1
-1	-15356	6668	-1912	-3451	-981	2977	1
-1	-13088	6808	-1844	-5335	-1592	3823	1
-1	-11456	5640	-2284	-7094	-2561	4622	1
-1	-11120	5032	-2700	-5894	-3862	4895	1
-1	-10756	5364	-2736	-4372	-4102	4563	1
-1	-11736	5828	-3200	-4539	-3567	3304	1
-1	-13396	5628	-3720	-1553	-3662	2112	1
-1	-16200	6324	-3512	1360	-3328	1165	1
-1	-16184	5944	-3784	4494	-2467	948	1
-1	-19208	7564	-3412	2167	158	-1279	1
-1	-16668	5192	-3396	5571	836	-1619	1
-1	-13888	6844	-1692	1208	3417	-303	1
-1	-15532	3620	-2716	-948	3064	300	1
-1	-12228	3996	-2164	5252	304	-489	1
-1	-10848	5688	-1692	3494	1133	-1437	1
-1	-12188	5736	-1972	2280	2131	-2598	1
-1	-12588	6660	-1992	2245	2522	-3232	1
-1	-12692	6096	-2160	2011	3048	-3689	1
-1	-15036	7596	-1456	-105	5082	-4293	1
-1	-18576	7272	-2688	-464	5291	-4486	1
-1	-19168	7884	-2456	820	3943	-4072	1
-1	-15280	7612	-1832	-2539	3356	-1483	1
-1	-16404	6980	-3560	-5147	1193	1890	1
-1	-14996	5920	-3232	-3941	-1752	3155	1
-1	-13064	6244	-3568	-4975	-2824	4364	1
-1	-11456	5492	-3096	-6835	-2555	5822	1
-1	-11668	5496	-3040	-7282	-2648	5365	1
-1	-11564	4764	-3308	-5257	-4163	3701	1
-1	-12360	4632	-3860	-294	-6001	2164	1
-1	-14164	5928	-3824	3939	-6468	578	1
-1	-16768	6428	-4584	6104	-5726	-369	1
-1	-18272	6904	-3820	7430	-4055	273	1
-1	-18612	6268	-4320	4857	-777	-983	1
-1	-12904	4752	-2796	4568	1047	-1921	1
-1	-15740	5812	-3108	720	2316	-1745	1
-1	-14708	3912	-3324	5518	543	-1692	1
-1	-9764	5732	-1992	6333	1222	-1447	1
-1	-11088	5764	-2392	2249	2777	-2205	1
-1	-12272	5872	-1916	3284	2685	-3727	1
-1	-13080	6380	-2092	4013	2445	-4370	1
-1	-14196	7408	-1776	4304	2227	-4117	1
-1	-16132	8540	-1044	2641	2744	-2974	1
-1	-18464	8004	-2024	743	2522	-2534	1
-1	-18276	9032	-1112	2501	606	-3122	1
-1	-13188	8124	-1616	-3941	1138	-682	1
-1	-15864	7884	-2168	-7378	-409	2711	1
-1	-16416	5260	-3432	-4390	-3465	5958	1
-1	-13956	5976	-3292	-2213	-5665	7954	1
-1	-10588	5488	-3344	-1981	-5658	8179	1
-1	-9476	5776	-2732	-4470	-3916	6277	1
-1	-10292	5384	-3432	-5553	-2569	3632	1
-1	-11984	5424	-3712	-3681	-2501	814	1
-1	-15808	6036	-3460	305	-3012	-549	1
-1	-17028	5928	-3828	3507	-2562	-17	1
-1	-18948	7816	-2844	4163	-976	-252	1
-1	-17656	6884	-2832	297	1969	-3266	1
-1	-13276	4884	-2384	3118	2452	-3458	1
-1	-14164	6504	-2048	176	3977	-3269	1
-1	-14600	5064	-2872	3164	2659	-2128	1
-1	-10468	5332	-2084	3880	2478	-1623	1
-1	-11264	5568	-2152	2255	3191	-2285	1
-1	-13052	5764	-2360	2556	3345	-3870	1
-1	-13276	6296	-1900	3349	3433	-4311	1
-1	-13384	6860	-1480	2259	4072	-3516	1
-1	-15436	7332	-800	-419	4938	-2981	1
-1	-18644	7372	-1296	-889	3999	-3145	1
-1	-20916	7836	-1316	951	1410	-3451	1
-1	-15016	8212	-1556	-923	-1076	-1877	1
-1	-15812	6944	-4060	-5034	-2821	3139	1
-1	-15004	6368	-3444	-5786	-3944	6170	1
-1	-14264	6008	-4512	-6961	-4423	7990	1
-1	-12436	4696	-4272	-5276	-5064	9127	1
-1	-11232	5156	-3552	-5031	-4606	8341	1
-1	-10872	4432	-3616	-5154	-3900	6475	1
-1	-11496	4560	-3792	-1953	-4373	4427	1
-1	-12660	5744	-3468	431	-3210	2433	1
-1	-14732	6120	-2668	444	-703	-484	1
-1	-16620	6708	-1976	1381	319	-2774	1
-1	-19552	7564	-2704	545	718	-5811	1
-1	-16332	5712	-2796	8246	-432	-4890	1
-1	-14648	9708	-1336	1053	2571	-4635	1
-1	-15392	6000	-2748	-1687	2833	-2250	1
-1	-12148	5360	-2828	5011	75	-1384	1
-1	-10800	5260	-2948	4606	645	-1679	1
-1	-10796	6876	-2504	1738	2110	-1247	1
-1	-12056	5352	-2128	4206	1470	-1968	1
-1	-12096	6600	-1876	4409	2079	-1919	1
-1	-14712	7300	-1480	2321	3270	-2519	1
-1	-18996	7192	-1832	1692	3325	-3297	1
-1	-20528	8512	-1968	4081	1805	-4140	1
-1	-15840	8720	-208	-2415	2932	-3884	1
-1	-14776	6448	-1816	-6432	1517	325	1
-1	-14772	6156	-2024	-4038	-1955	2708	1
-1	-14024	6892	-2520	-4979	-3344	3845	1
-1	-12548	5512	-3012	-5077	-4297	5841	1
-1	-11924	4940	-3216	-2648	-5191	7605	1
-1	-11576	5172	-3496	-2170	-4952	7898	1
-1	-11700	5152	-3800	-720	-4311	6370	1
-1	-11812	5524	-3900	1068	-2894	3619	1
-1	-13136	7140	-2968	-341	-139	-1195	1
-1	-17512	5648	-3284	199	795	-3424	1
-1	-19556	7528	-3324	6646	-785	-3378	1
