-1	-12852	6892	-680	2359	1743	508	1
-1	-14756	7676	-1072	492	2329	920	1
-1	-15876	7064	-504	413	2729	1160	1
-1	-18520	9116	-1380	-1276	3146	672	1
-1	-19688	8148	-1368	-4842	2573	-987	1
-1	-14660	7000	-2524	-4255	-101	2639	1
-1	-15836	7136	-2952	-9073	14	3857	1
-1	-16440	6956	-4216	-7844	-1338	4542	1
-1	-13032	5620	-3924	-10087	-742	6546	1
-1	-10804	4796	-3532	-7787	-1136	7825	1
-1	-10496	5452	-3700	-8903	-757	6430	1
-1	-11280	4692	-3956	-6741	-1551	3513	1
-1	-12504	5176	-4564	-1676	-2587	654	1
-1	-14560	5948	-3908	3129	-2702	-1802	1
-1	-15516	6164	-3688	6630	-2214	-2873	1
-1	-19692	8960	-2900	7092	-976	-4689	1
-1	-15740	6384	-2808	8607	-139	-5344	1
-1	-13328	8036	-900	7642	967	-2690	1
-1	-15156	7632	-1460	1404	2305	-2257	1
-1	-12132	4708	-1012	3640	1059	-1997	1
-1	-8456	6628	-892	6346	32	-841	1
-1	-10888	6116	-1308	1923	1219	-2162	1
-1	-11936	5800	-1024	4800	420	-3888	1
-1	-12228	7236	-692	4099	1409	-3510	1
-1	-13816	7516	-764	1973	2452	-2986	1
-1	-19056	8104	-764	292	2429	-2594	1
-1	-25468	9500	-3976	2807	138	-2561	1
-1	-15596	9592	-1704	-2624	1083	-1081	1
-1	-15488	7704	-3808	-15956	3910	4577	1
-1	-15752	4544	-4548	-7892	-926	4191	1
-1	-11888	6632	-5032	-3137	-2974	3612	1
-1	-11112	5740	-3396	-8151	-918	3927	1
-1	-11132	4680	-4020	-4656	-1782	3965	1
-1	-11516	5748	-3856	-3437	-2587	3037	1
-1	-12496	5640	-3852	-3447	-2205	1628	1
-1	-13328	5728	-3908	-1687	-1513	372	1
-1	-16044	6544	-3696	-1774	-698	-1124	1
-1	-18260	5684	-4020	3250	-1122	-591	1
-1	-20320	6832	-3372	7279	-719	-3304	1
-1	-11376	6308	-1284	7404	-110	-2372	1
-1	-14224	6144	-1660	-43	1241	-891	1
-1	-15348	4600	-1864	4439	-1179	-496	1
-1	-9716	5828	-488	8900	-1490	203	1
-1	-11120	6168	-832	1315	943	-722	1
-1	-13140	6016	-1364	1647	970	-1360	1
-1	-12180	6700	-1164	2562	1028	-646	1
-1	-13112	6704	-1244	361	2176	-383	1
-1	-14028	6676	-904	-67	2951	-950	1
-1	-16520	6864	-1344	-464	3130	-627	1
-1	-20384	8120	-1976	2684	1687	-1714	1
-1	-14972	8008	-984	-1625	2555	-3019	1
-1	-16420	8640	-1400	-9254	2767	-899	1
