-1	-4064	-11120	7172	25	-158	275	1
-1	-4204	-11268	7408	184	-88	334	1
-1	-4024	-10956	7176	201	-180	152	1
-1	-4040	-11640	7264	668	-148	164	1
-1	-3868	-10928	7356	-79	-8	41	1
-1	-4164	-11292	7540	-611	124	15	1
-1	-4020	-11616	7296	-128	89	127	1
-1	-4048	-11464	7388	212	-194	-85	1
-1	-3808	-11116	6940	795	-484	-226	1
-1	-3852	-11232	7296	625	-494	-103	1
-1	-3688	-10492	7152	1293	-490	97	1
-1	-3556	-10808	7064	1978	-504	351	1
-1	-3620	-11056	7360	2029	-339	636	1
-1	-3740	-10428	7548	1207	-48	724	1
-1	-3880	-10720	8080	374	162	783	1
-1	-4076	-11160	8016	727	43	759	1
-1	-4244	-11524	8040	854	-200	572	1
-1	-4104	-11008	8080	1203	-505	282	1
-1	-4128	-10944	8248	1159	-627	103	1
-1	-3928	-10484	8256	2125	-881	109	1
-1	-3704	-10352	8280	2934	-1180	12	1
-1	-3996	-9872	8484	3446	-1672	-17	1
-1	-3612	-9640	8872	3206	-1548	327	1
-1	-3560	-9292	9296	2621	-1711	457	1
-1	-3444	-9608	9500	2917	-1808	878	1
-1	-3004	-9652	9776	4345	-2250	1006	1
-1	-3064	-9424	10132	5534	-2697	595	1
-1	-2468	-8988	9948	7441	-3119	556	1
-1	-2372	-7984	10676	8085	-3681	-58	1
-1	-1684	-7724	11044	9234	-3817	-306	1
-1	-1276	-6568	11224	10191	-4161	-1009	1
-1	-372	-5468	11424	11296	-4207	-1457	1
-1	36	-4076	11364	12514	-4019	-1753	1
-1	556	-2244	11588	13209	-3588	-2254	1
-1	748	-516	11540	11853	-2371	-2633	1
-1	932	744	11356	10329	-1246	-2461	1
-1	592	1500	12600	9068	-470	-2014	1
-1	796	2736	11684	8065	507	-1496	1
-1	220	2624	12664	8236	-114	-1236	1
-1	-204	3584	13492	7657	-778	-1468	1
-1	-728	1684	11248	8676	-280	-1985	1
-1	-888	4136	12752	7325	-684	-1935	1
-1	-36	6112	11912	8725	-948	-2161	1
-1	-924	4788	11672	7735	-946	-2038	1
-1	-432	6820	11028	9097	-1330	-2391	1
-1	-312	7036	11288	6712	-1014	-2881	1
-1	-984	8456	11696	5743	-931	-3338	1
-1	-980	8260	10468	4010	-854	-3296	1
-1	-1008	9148	10672	3532	-852	-3150	1
-1	-1216	9252	9884	4025	-795	-2889	1
-1	-1372	9732	9880	1995	-210	-2635	1
-1	-1408	9924	9732	3779	324	-495	1
-1	-1380	10020	9624	-250	984	-566	1
-1	-760	8072	8596	1477	570	1136	1
-1	-2460	10352	11280	-2426	-328	-799	1
-1	-1900	8492	10028	-221	333	525	1
-1	-1356	10276	9868	-3759	1080	406	1
-1	-2316	7356	11288	-1428	432	298	1
-1	-1952	9412	10096	-1540	796	134	1
-1	-2940	7448	10420	-5563	1236	941	1
-1	-2632	7756	8912	-2818	1736	1989	1
-1	-2564	9244	10572	-7309	3486	4040	1
-1	-3468	5308	10496	-2726	2006	6915	1
-1	-2540	7328	10552	-1676	2344	8594	1
-1	-760	6592	12380	-11325	3402	4493	1
-1	27276	-23776	-6064	-7005	-7500	16404	1
-1	-244	5564	11692	-3136	2042	2360	1
-1	96	3404	9844	2776	1091	957	1
-1	340	6312	12048	2485	3220	1462	1
-1	1208	6092	10332	-1326	2315	-37	1
-1	-340	5484	10388	-2051	2913	-240	1
-1	524	6664	11520	-9902	4272	-1241	1
-1	-1460	2800	12132	-8987	4557	-262	1
-1	-1608	2984	12952	-3736	2363	158	1
-1	-1800	2628	12728	-2925	1943	5	1
-1	-2976	1868	13464	421	1547	-198	1
-1	-3176	2852	13668	432	591	-622	1
-1	-4644	1284	12996	-194	598	67	1
-1	-6316	3200	16396	-5849	-2587	-1283	1
-1	-4708	-3184	9916	-1145	-3546	744	1
-1	-1840	3196	13092	3591	-4757	970	1
-1	-1556	4708	12040	1185	-3724	429	1
-1	-2448	1992	12992	-1240	-2759	1023	1
-1	-1472	2112	12868	273	-2709	57	1
-1	-1048	1972	12960	-450	-46	296	1
-1	-1576	1956	12648	824	397	156	1
-1	-1748	2492	12484	834	480	191	1
-1	-1432	2240	12536	29	402	118	1
-1	-1740	1752	12596	129	-92	100	1
-1	-1384	1944	12656	129	-59	122	1
-1	-1760	1972	12524	414	36	94	1
-1	-1644	1976	12548	222	155	148	1
-1	-1616	2184	12412	412	46	147	1
-1	-1612	2092	12584	349	97	180	1
-1	-1692	2128	12688	264	-57	181	1
-1	-1676	2124	12684	341	-17	176	1
-1	-1600	2144	12700	371	9	175	1
-1	-1628	1956	12680	490	12	195	1
-1	-1652	2416	12680	304	-6	164	1
-1	-1548	2240	12476	304	42	174	1
