-1	-4736	-9488	8428	-141	-2	-53	1
-1	-4532	-9376	8516	-97	3	1	1
-1	-4608	-9576	8528	17	98	24	1
-1	-4532	-9308	8440	-38	66	62	1
-1	-4640	-9444	8388	226	10	30	1
-1	-4444	-9588	8472	192	11	93	1
-1	-4516	-9512	8360	233	73	163	1
-1	-4416	-9556	8252	651	-114	245	1
-1	-4472	-9716	8568	781	-35	341	1
-1	-4348	-9316	8544	633	26	394	1
-1	-4612	-9580	8704	415	22	396	1
-1	-4576	-9384	8520	685	-43	468	1
-1	-4812	-9600	8852	609	-152	372	1
-1	-4776	-9192	8652	832	-270	280	1
-1	-4664	-9244	8828	968	-368	299	1
-1	-4556	-9276	8956	866	-469	342	1
-1	-4452	-9160	9040	1209	-626	441	1
-1	-4776	-9188	9112	1435	-670	414	1
-1	-4732	-9140	9428	1256	-779	499	1
-1	-4576	-8692	9484	1982	-1038	794	1
-1	-4528	-8884	9496	2266	-1252	854	1
-1	-4336	-8740	9824	3157	-1725	707	1
-1	-4328	-8468	9948	3919	-2127	682	1
-1	-3992	-7808	10284	4686	-2560	665	1
-1	-3556	-7420	9992	5171	-2900	586	1
-1	-3444	-6708	10284	6202	-3362	289	1
-1	-2852	-6632	10792	7197	-3603	317	1
-1	-2224	-5796	10880	7962	-3764	50	1
-1	-2060	-4180	10992	6828	-3741	-362	1
-1	-1652	-4476	11368	4765	-3416	-1021	1
-1	-1676	-4164	11448	5700	-3749	-1747	1
-1	-1108	-4292	12288	7464	-3952	-2041	1
-1	-1136	-2576	11676	10506	-4641	-1990	1
-1	112	-560	12176	11589	-3922	-1233	1
-1	692	940	12068	11009	-3493	-941	1
-1	864	2168	12512	9942	-2670	-415	1
-1	1232	2484	11724	9769	-2514	139	1
-1	1280	2988	12112	9760	-1517	55	1
-1	1168	3964	11080	10684	-1288	403	1
-1	1108	4676	11960	8394	-41	-231	1
-1	436	4596	10708	9482	-288	-114	1
-1	696	5492	12252	8568	594	-887	1
-1	724	8284	11132	7654	426	-1538	1
-1	744	7940	11704	7531	-331	-1015	1
-1	1060	9472	11560	2760	1227	-994	1
-1	-164	9004	11020	3271	946	-447	1
-1	-328	8300	11744	2475	542	-795	1
-1	-684	8732	11160	1474	614	-1308	1
-1	-352	9244	10700	1393	369	-971	1
-1	-84	9468	10392	802	357	-851	1
-1	-1872	10660	15260	2700	-1351	-1294	1
-1	328	9488	10364	1272	-251	-269	1
-1	-1292	9100	7676	-1987	558	-1261	1
-1	-108	10068	9676	1726	178	-114	1
-1	-1520	15408	7916	-2397	3752	977	1
-1	7980	9944	13264	2688	1808	656	1
-1	-1044	4496	11952	-3508	1204	219	1
-1	-2728	11312	11896	-1514	316	-189	1
-1	24	7588	8840	1328	239	-843	1
-1	824	9332	8188	-2747	1286	-1107	1
-1	-768	10004	10884	-1430	790	-1212	1
-1	-1240	7664	10764	-55	-457	-268	1
-1	-1788	8248	11776	-2410	765	-966	1
-1	-3656	7752	11172	-1039	-96	226	1
-1	-3112	7948	11008	242	-32	3218	1
-1	-2484	8056	10848	-3302	1093	3750	1
-1	-1824	7276	10180	-1936	706	4918	1
-1	-736	7832	10544	-2699	213	4937	1
-1	1036	5336	8856	-2177	316	3903	1
-1	2020	6920	8696	-1714	2179	2160	1
-1	1732	6144	7840	-1819	2195	1386	1
-1	1500	6208	9368	-388	2333	1171	1
-1	2060	5436	9012	260	2009	483	1
-1	1672	7084	11980	-1849	3110	-911	1
-1	96	5260	12016	-57	2430	-1329	1
-1	-820	7056	13148	-943	1595	-2211	1
-1	-1928	5660	12624	762	1339	-1529	1
-1	-2312	7328	11912	5515	115	-564	1
-1	-2552	6912	11560	2067	-32	-759	1
-1	-2664	7672	12068	548	-488	-297	1
-1	-1644	8844	12864	-4257	-803	520	1
-1	-2028	6172	10600	-5122	-80	610	1
-1	-2876	8800	17080	-11038	-278	-1392	1
-1	-1604	1092	12568	-8043	-647	356	1
-1	-1428	3672	12736	2162	-2557	-119	1
-1	-608	5844	12104	1718	-1505	308	1
-1	-1536	4604	11844	-2811	90	606	1
-1	-1648	3352	12360	-1360	428	728	1
-1	-1244	4164	12376	830	-156	293	1
-1	-1224	4292	12112	-146	52	281	1
-1	-1228	4104	12324	-243	47	204	1
-1	-1132	3992	12364	39	108	127	1
-1	-1232	4060	12280	-79	151	90	1
-1	-1276	3948	12244	-307	54	89	1
-1	-1244	3884	12276	-60	-29	-69	1
-1	-1096	3844	12368	13	138	16	1
-1	-1248	3716	12196	102	17	102	1
-1	-1204	3840	12124	217	-47	42	1
-1	-1192	3872	12492	193	28	114	1
-1	-1216	3832	12320	234	11	111	1
