-1	-1168	3616	13092	0	0	0	1
-1	-2452	4196	13544	0	0	0	1
-1	-3048	804	15096	0	0	0	1
-1	-2356	5432	11156	0	0	0	1
-1	-1952	6248	12276	0	0	0	1
-1	-1420	3608	12044	0	0	0	1
-1	-1220	3296	11716	0	0	0	1
-1	-392	3480	11884	0	0	0	1
-1	-896	1524	12396	0	0	0	1
-1	-296	4276	11628	0	0	0	1
-1	-780	1608	11868	0	0	0	1
-1	-956	6004	10860	0	0	0	1
-1	-1072	6652	10152	0	0	0	1
-1	-1476	7044	9728	0	0	0	1
-1	-1696	6616	10552	0	0	0	1
-1	-1600	8336	9260	0	0	0	1
-1	-2176	8204	9892	0	0	0	1
-1	-2124	7784	9636	0	0	0	1
-1	-2604	8700	9876	0	0	0	1
-1	-2900	9508	9468	0	0	0	1
-1	-2944	9708	9084	0	0	0	1
-1	-3088	9564	9304	0	0	0	1
-1	-2664	9592	9428	0	0	0	1
-1	-2576	11380	8640	0	0	0	1
-1	-2540	9820	8408	0	0	0	1
-1	-2516	10632	7700	0	0	0	1
-1	-3648	9904	9044	0	0	0	1
-1	-1968	11316	8872	0	0	0	1
-1	-3300	11220	7012	0	0	0	1
-1	-3960	12564	7268	0	0	0	1
-1	-4608	12704	8148	0	0	0	1
-1	-4440	11996	8372	0	0	0	1
-1	-4536	12056	9216	0	0	0	1
-1	-3632	11568	9404	0	0	0	1
-1	-2940	11360	8356	0	0	0	1
-1	-1784	10456	9212	0	0	0	1
-1	-1224	10496	8308	0	0	0	1
-1	-228	9936	8404	0	0	0	1
-1	1696	9776	8788	0	0	0	1
-1	1940	8252	8988	0	0	0	1
-1	3888	8084	9752	0	0	0	1
-1	3572	7884	10156	0	0	0	1
-1	4948	6496	10044	0	0	0	1
-1	4576	6240	9700	0	0	0	1
-1	5360	5788	11072	0	0	0	1
-1	5124	5996	11072	0	0	0	1
-1	5332	4988	11144	0	0	0	1
-1	5244	4424	11132	0	0	0	1
-1	5572	3284	11968	0	0	0	1
-1	5304	3384	11676	0	0	0	1
-1	5092	2720	12324	0	0	0	1
-1	5464	3332	11812	0	0	0	1
-1	5304	2584	12156	0	0	0	1
-1	5500	2712	12396	0	0	0	1
-1	5184	2684	11844	0	0	0	1
-1	5156	2424	12276	0	0	0	1
-1	5156	1948	11940	0	0	0	1
-1	5180	2436	11932	0	0	0	1
-1	5216	1424	11908	0	0	0	1
-1	5204	1752	11964	0	0	0	1
-1	5144	1980	12320	0	0	0	1
-1	4992	1804	12268	0	0	0	1
-1	5260	1592	12388	0	0	0	1
-1	5124	1664	12248	0	0	0	1
-1	4904	1532	12200	0	0	0	1
-1	4928	1464	12076	0	0	0	1
-1	4784	1296	11936	0	0	0	1
-1	4772	1144	12416	0	0	0	1
-1	4724	1164	12184	0	0	0	1
-1	4864	1164	12540	0	0	0	1
-1	4856	800	12572	0	0	0	1
-1	4832	1000	12208	0	0	0	1
-1	4612	888	12376	0	0	0	1
-1	4848	604	12068	0	0	0	1
-1	4832	580	12308	0	0	0	1
-1	4656	580	12136	0	0	0	1
-1	4880	404	12300	0	0	0	1
-1	4868	344	12260	0	0	0	1
-1	4920	572	12608	0	0	0	1
-1	4916	392	12348	0	0	0	1
