-1	-640	4560	12196	250	-6	89	1
-1	-648	4452	12220	243	-30	79	1
-1	-604	4384	12340	315	29	140	1
-1	-628	4440	12248	281	-2	87	1
-1	-624	4364	12280	247	-15	102	1
-1	-624	4368	12140	279	11	106	1
-1	-532	4476	12288	298	-40	95	1
-1	-520	4440	12132	246	-11	94	1
-1	-644	4536	12192	223	9	48	1
-1	-640	4544	12256	48	160	20	1
-1	-632	4424	12188	-48	221	34	1
-1	-708	4632	12032	89	281	110	1
-1	-1068	4000	12452	157	-96	-9	1
-1	-612	4424	12376	41	148	78	1
-1	-800	4292	12240	424	-45	160	1
-1	-616	4408	12276	473	-95	143	1
-1	-644	4424	12164	495	-21	208	1
-1	-580	4484	12296	457	69	230	1
-1	-792	4500	12196	392	59	123	1
-1	-604	4680	12188	231	-32	-46	1
-1	-100	4656	12148	-255	212	-207	1
-1	-1144	4152	12600	-1002	451	-429	1
-1	-276	4452	12168	-838	248	-775	1
-1	-1452	4160	12492	2105	954	-649	1
-1	-1644	5600	12820	1741	580	-759	1
-1	-1840	4300	13716	1296	-230	1341	1
-1	-1568	5708	14148	5148	-2577	2958	1
-1	-576	5648	14156	-285	-3795	1932	1
-1	744	4624	13464	-337	-3926	2275	1
-1	1648	4956	13320	-572	-4677	1699	1
-1	2716	4452	11896	-1182	-3858	1459	1
-1	3020	4284	12320	-1775	-3366	447	1
-1	3396	3792	11564	2626	-3578	651	1
-1	3360	3908	10256	5696	-2931	65	1
-1	3300	5124	9896	8673	-2422	-951	1
-1	2860	7452	9164	6692	-720	-1858	1
-1	2060	7488	9252	5013	313	-2179	1
-1	1956	7136	9252	2866	1015	-2151	1
-1	2376	9756	9728	3881	-223	-2158	1
-1	1640	7412	9640	2248	248	-2551	1
-1	964	7572	9940	3083	533	-2558	1
-1	820	8120	10432	5623	62	-2346	1
-1	1032	9324	10788	4255	-167	-2013	1
-1	508	9336	10348	4021	-47	-1647	1
-1	644	10744	11584	2178	-892	-1344	1
-1	964	9100	10060	3789	-790	-603	1
-1	1000	11040	9676	-1217	583	6	1
-1	892	10976	10588	-436	618	1402	1
-1	2112	9564	9540	3286	-407	727	1
-1	1388	10668	9852	1309	314	-925	1
-1	936	9608	8660	6	1297	-445	1
-1	704	10600	9588	514	1119	-568	1
-1	-32	9960	8860	-957	1024	-839	1
-1	-920	10236	10120	-1003	1289	702	1
-1	-840	10552	11272	-3241	579	1327	1
-1	-116	10964	12408	-4675	-208	2225	1
-1	80	9928	11836	-4670	-134	3041	1
-1	460	9712	11260	-6760	629	3992	1
-1	-3060	8176	9388	-9250	793	3541	1
-1	1416	7464	9712	-7589	2612	3443	1
-1	1820	5536	9804	-7782	2947	2294	1
-1	1552	4048	10644	-8128	3207	455	1
-1	1176	3488	11032	-8398	3618	-805	1
-1	1088	3696	11424	-7103	4305	-1238	1
-1	256	1884	11416	-8210	4820	-1907	1
-1	256	2452	11952	-9725	4793	-2676	1
-1	-712	1012	12112	-4176	3235	-1606	1
-1	-792	596	12564	-6918	3126	-2059	1
-1	-1640	32	12904	-5893	2477	-1311	1
-1	-1684	-948	13176	-7244	2424	-1414	1
-1	-2020	-1796	13056	-7012	2435	-1757	1
-1	-2416	-2996	12636	-6159	2111	-2011	1
-1	-3428	1292	16324	-6768	755	-2512	1
-1	-3164	-2616	11720	-4909	2029	-1210	1
-1	-3572	-4544	12108	-6196	2414	-242	1
-1	-3752	-5100	11276	-4541	1262	265	1
-1	-3484	-5588	11072	-3848	1097	326	1
-1	-3272	-6072	10852	-4260	1535	-40	1
-1	-3772	-6632	10832	-3779	1848	3	1
-1	-4596	-6596	11216	-3341	1206	-246	1
-1	-4308	-6776	9960	-3124	1462	-236	1
-1	-4276	-7288	10232	-3747	1709	-355	1
-1	-4404	-7900	10052	-3752	1769	-470	1
-1	-4856	-8152	9872	-3653	1528	-509	1
-1	-4840	-8224	9604	-2566	851	-348	1
-1	-4792	-8672	9336	-1605	450	-55	1
-1	-4472	-8456	9304	-1446	342	-52	1
-1	-4316	-8692	8844	-1263	385	99	1
-1	-4432	-8800	8960	-2469	875	215	1
-1	-4736	-9132	8912	-2804	1077	200	1
-1	-4776	-9708	9132	-2097	641	409	1
-1	-5092	-9900	8608	-721	29	162	1
-1	-4832	-9744	8392	-147	-514	74	1
-1	-4720	-9496	8496	-1117	33	58	1
-1	-4632	-9484	7644	-1342	322	-130	1
-1	-4672	-10196	7960	-1123	365	-8	1
-1	-4744	-10152	7976	-478	384	223	1
-1	-4756	-10020	8300	393	356	183	1
-1	-5020	-9884	8124	-773	706	146	1
-1	-4860	-9780	7880	-1494	713	41	1
-1	-5308	-10324	7776	-1558	732	-35	1
-1	-5224	-11052	7708	-424	262	-82	1
-1	-5216	-10868	7760	280	-56	-4	1
-1	-5032	-9988	7336	516	-150	-90	1
-1	-5008	-10416	7568	23	8	-117	1
-1	-5080	-10536	7804	-849	440	-122	1
-1	-5016	-10272	7272	-479	307	-54	1
-1	-5052	-10804	7452	428	207	47	1
-1	-4912	-10472	7504	145	240	78	1
-1	-4992	-10380	7432	-783	580	61	1
-1	-4984	-10384	7200	-1110	336	-119	1
-1	-5012	-10772	7260	-876	297	-179	1
-1	-4860	-11132	7216	-668	247	-44	1
-1	-5184	-11184	7060	-798	343	20	1
-1	-5104	-10648	6716	-747	219	-67	1
-1	-5224	-11256	7008	-670	92	-262	1
-1	-5104	-10792	6784	-117	-77	-279	1
